Timestamp,MON1 CL DDM (ｵA),MON1 CL RF (dB),MON1 DS DDM (ｵA),MON1 DS RF (dB),MON1 NF DDM (ｵA),MON1 NF RF (dB),MON1 CLR DDM (ｵA),MON1 CLR RF (dB)
2022-02-18 23:32:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-18 23:37:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-18 23:42:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-18 23:47:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-18 23:52:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-18 23:57:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:02:10,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:07:11,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:12:11,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:17:12,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:22:13,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:27:12,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:32:13,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:37:13,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:42:14,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:47:15,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:52:15,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 00:57:16,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:02:16,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:07:16,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:12:16,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:17:16,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:22:16,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:27:17,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:32:17,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:37:17,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:42:17,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:47:17,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:52:18,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 01:57:19,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:02:19,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:07:19,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:12:19,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:17:19,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:22:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:27:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:32:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:37:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:42:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:47:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:52:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 02:57:20,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:02:21,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:07:21,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:12:21,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:17:21,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:22:21,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:27:22,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:32:22,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:37:22,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:42:22,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:47:23,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:52:24,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 03:57:24,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:02:24,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:07:25,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:12:25,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:17:25,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:22:26,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:27:26,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:32:26,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:37:26,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:42:26,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:47:27,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:52:27,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 04:57:27,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:02:28,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:07:28,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:12:28,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:17:28,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:22:29,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:27:29,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:32:29,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:37:30,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:42:30,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:47:31,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:52:31,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 05:57:32,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:02:32,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:07:33,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:12:33,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:17:33,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:22:34,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:27:35,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:32:35,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:37:35,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:42:35,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:47:36,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:52:36,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 06:57:37,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:02:37,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:07:37,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:12:38,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:17:38,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:22:38,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:27:38,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:32:38,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:37:39,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:42:39,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:47:39,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:52:40,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 07:57:40,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:02:41,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:07:41,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:12:42,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:17:43,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:22:43,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:27:43,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:32:44,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:37:44,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:42:44,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:47:44,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:52:45,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 08:57:45,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:02:45,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:07:45,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:12:45,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-36.47
2022-02-19 09:17:46,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:22:46,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:27:46,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:32:47,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:37:47,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:42:47,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:47:47,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:52:47,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 09:57:48,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:02:48,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:07:48,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:12:49,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:17:49,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:22:49,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:27:49,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:32:49,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:37:49,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:42:50,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:47:50,0.00,-41.53,-76.94,-39.90,0.00,-39.90,-322.78,-35.61
2022-02-19 10:52:51,4.63,0.26,2.60,0.21,-14.75,0.33,9.26,0.29
2022-02-19 10:57:51,4.63,0.31,2.89,0.26,-14.75,0.38,9.83,0.34
2022-02-19 11:02:51,4.63,0.28,2.89,0.22,-14.46,0.33,9.83,0.29
2022-02-19 11:07:51,4.34,0.28,2.89,0.23,-14.46,0.37,9.83,0.29
2022-02-19 11:12:52,4.34,0.28,2.89,0.22,-14.46,0.37,10.12,0.29
2022-02-19 11:17:52,4.34,0.28,2.89,0.22,-14.46,0.36,9.83,0.29
2022-02-19 11:22:53,4.05,0.28,2.89,0.22,-14.46,0.36,9.83,0.29
2022-02-19 11:27:53,4.05,0.28,2.89,0.22,-14.46,0.36,9.54,0.29
2022-02-19 11:32:53,4.05,0.27,2.89,0.22,-14.46,0.36,9.54,0.28
2022-02-19 11:37:53,4.05,0.27,2.89,0.22,-14.46,0.36,9.54,0.28
2022-02-19 11:42:53,4.05,0.27,2.89,0.22,-14.46,0.35,9.26,0.28
2022-02-19 11:47:53,4.05,0.26,2.89,0.21,-14.46,0.36,9.83,0.27
2022-02-19 11:52:53,4.34,0.26,2.89,0.20,-14.46,0.37,9.26,0.27
2022-02-19 11:57:54,4.34,0.26,2.89,0.20,-14.75,0.37,8.97,0.26
2022-02-19 12:02:54,4.34,0.26,2.89,0.20,-14.75,0.37,9.26,0.26
2022-02-19 12:07:55,4.34,0.26,2.89,0.21,-14.75,0.36,8.97,0.26
2022-02-19 12:12:55,4.34,0.26,2.89,0.20,-14.75,0.37,9.54,0.26
2022-02-19 12:17:55,4.34,0.27,2.89,0.22,-14.75,0.38,8.97,0.26
2022-02-19 12:22:55,4.05,0.28,2.60,0.22,-15.04,0.38,8.68,0.27
2022-02-19 12:27:55,4.05,0.28,2.89,0.23,-14.75,0.38,8.68,0.28
2022-02-19 12:32:56,4.05,0.28,2.89,0.23,-14.75,0.38,8.68,0.28
2022-02-19 12:37:56,4.05,0.28,2.60,0.23,-14.75,0.37,8.10,0.28
2022-02-19 12:42:56,3.76,0.29,2.60,0.24,-14.75,0.37,7.81,0.28
2022-02-19 12:47:56,3.76,0.29,2.31,0.25,-14.75,0.37,7.81,0.28
2022-02-19 12:52:57,3.76,0.31,2.31,0.26,-14.75,0.38,7.52,0.29
2022-02-19 12:57:57,3.47,0.31,2.31,0.26,-14.75,0.38,7.52,0.29
2022-02-19 13:02:58,3.76,0.31,2.31,0.27,-14.46,0.37,7.23,0.30
2022-02-19 13:07:58,3.76,0.32,2.31,0.28,-14.46,0.37,6.65,0.31
2022-02-19 13:12:59,3.76,0.32,2.31,0.28,-14.17,0.36,6.65,0.31
2022-02-19 13:17:59,3.76,0.32,2.02,0.27,-14.17,0.36,6.65,0.31
2022-02-19 13:22:59,3.47,0.32,2.60,0.28,-14.17,0.36,7.23,0.29
2022-02-19 13:27:59,3.47,0.33,2.60,0.28,-14.17,0.36,7.81,0.29
2022-02-19 13:32:59,3.47,0.33,2.60,0.28,-14.17,0.36,7.81,0.29
2022-02-19 13:38:00,3.47,0.33,2.60,0.28,-14.17,0.36,7.81,0.29
2022-02-19 13:43:00,3.47,0.33,2.60,0.28,-14.17,0.36,7.52,0.29
2022-02-19 13:48:00,3.47,0.33,2.31,0.28,-14.17,0.36,7.52,0.29
2022-02-19 13:53:01,3.47,0.33,2.31,0.28,-14.46,0.37,7.23,0.29
2022-02-19 13:58:01,3.47,0.34,2.31,0.29,-14.46,0.38,6.94,0.29
2022-02-19 14:03:01,3.18,0.34,2.02,0.29,-14.46,0.38,6.65,0.29
2022-02-19 14:08:01,3.18,0.34,2.31,0.29,-14.46,0.38,6.94,0.29
2022-02-19 14:13:02,3.18,0.34,2.02,0.29,-14.75,0.39,6.94,0.29
2022-02-19 14:18:02,2.89,0.34,2.31,0.29,-14.46,0.38,6.65,0.29
2022-02-19 14:23:03,3.18,0.34,2.02,0.29,-14.75,0.38,6.65,0.29
2022-02-19 14:28:03,3.18,0.34,2.02,0.29,-14.75,0.38,6.36,0.29
2022-02-19 14:33:04,2.89,0.34,2.02,0.29,-14.46,0.38,6.36,0.29
2022-02-19 14:38:05,2.89,0.34,2.31,0.29,-14.75,0.38,6.07,0.29
2022-02-19 14:43:05,2.89,0.34,2.31,0.29,-14.46,0.37,6.07,0.29
2022-02-19 14:48:06,2.89,0.34,2.02,0.30,-14.46,0.37,6.07,0.29
2022-02-19 14:53:06,2.89,0.34,2.02,0.30,-14.46,0.38,5.50,0.30
2022-02-19 14:58:06,2.89,0.35,2.02,0.31,-14.46,0.38,5.50,0.30
2022-02-19 15:03:06,2.89,0.35,2.02,0.31,-14.46,0.38,5.21,0.31
2022-02-19 15:08:07,2.89,0.35,1.74,0.31,-14.46,0.38,5.50,0.31
2022-02-19 15:13:07,2.89,0.35,1.74,0.31,-14.46,0.38,5.50,0.31
2022-02-19 15:18:07,2.60,0.35,2.02,0.31,-14.46,0.38,6.07,0.31
2022-02-19 15:23:07,2.60,0.36,2.02,0.31,-14.46,0.38,5.78,0.31
2022-02-19 15:28:08,2.89,0.36,1.74,0.31,-14.46,0.38,5.78,0.31
2022-02-19 15:33:08,2.89,0.35,1.74,0.31,-14.46,0.38,6.07,0.31
2022-02-19 15:38:09,2.89,0.35,2.02,0.31,-14.17,0.38,5.78,0.31
2022-02-19 15:43:09,2.60,0.36,2.02,0.32,-14.17,0.38,5.78,0.31
2022-02-19 15:48:10,2.60,0.35,1.74,0.31,-14.17,0.38,5.78,0.31
2022-02-19 15:53:10,2.60,0.35,2.02,0.31,-14.17,0.38,5.78,0.31
2022-02-19 15:58:10,2.89,0.35,1.74,0.31,-14.17,0.38,5.78,0.31
2022-02-19 16:03:10,2.89,0.35,1.74,0.31,-14.17,0.38,6.07,0.31
2022-02-19 16:08:11,2.89,0.35,2.02,0.31,-14.17,0.38,6.07,0.31
2022-02-19 16:13:11,2.89,0.35,2.02,0.31,-13.88,0.38,6.07,0.31
2022-02-19 16:18:12,2.89,0.35,2.02,0.31,-14.17,0.38,5.78,0.31
2022-02-19 16:23:12,2.60,0.36,1.74,0.32,-14.17,0.39,5.78,0.31
2022-02-19 16:28:12,2.89,0.36,1.74,0.32,-13.88,0.39,5.78,0.32
2022-02-19 16:33:13,2.60,0.36,1.74,0.33,-13.88,0.40,5.50,0.32
2022-02-19 16:38:13,2.89,0.37,1.45,0.34,-13.88,0.41,5.50,0.33
2022-02-19 16:43:13,2.89,0.37,1.74,0.34,-13.88,0.41,5.50,0.33
2022-02-19 16:48:14,2.89,0.36,1.74,0.32,-13.88,0.41,5.78,0.32
2022-02-19 16:53:14,2.89,0.36,1.45,0.32,-13.59,0.41,5.50,0.32
2022-02-19 16:58:14,2.89,0.36,0.87,0.34,-13.59,0.40,2.89,0.35
2022-02-19 17:03:15,2.89,0.36,1.16,0.34,-13.30,0.39,2.31,0.36
2022-02-19 17:08:15,2.60,0.36,1.45,0.34,-13.59,0.41,3.76,0.35
2022-02-19 17:13:15,2.60,0.37,1.16,0.35,-13.30,0.41,3.47,0.36
2022-02-19 17:18:15,2.60,0.37,1.74,0.34,-13.30,0.41,3.76,0.36
2022-02-19 17:23:15,2.89,0.36,1.16,0.34,-13.02,0.38,3.76,0.36
2022-02-19 17:28:16,2.89,0.36,1.16,0.34,-13.02,0.38,3.76,0.35
2022-02-19 17:33:16,2.89,0.36,1.16,0.33,-12.73,0.38,3.76,0.35
2022-02-19 17:38:17,2.89,0.36,1.16,0.33,-13.02,0.38,3.76,0.35
2022-02-19 17:43:17,2.89,0.36,1.16,0.33,-12.73,0.37,3.76,0.35
2022-02-19 17:48:17,2.89,0.36,1.45,0.33,-12.73,0.37,3.76,0.35
2022-02-19 17:53:18,2.89,0.36,1.16,0.33,-12.73,0.37,3.76,0.35
2022-02-19 17:58:18,2.89,0.36,1.45,0.33,-12.44,0.38,4.05,0.35
2022-02-19 18:03:18,2.89,0.36,1.16,0.33,-12.73,0.38,3.76,0.35
2022-02-19 18:08:19,2.89,0.36,1.16,0.33,-12.44,0.38,3.76,0.35
2022-02-19 18:13:19,2.89,0.36,1.16,0.33,-12.44,0.38,3.76,0.35
2022-02-19 18:18:19,2.89,0.36,1.16,0.33,-12.73,0.38,3.76,0.35
2022-02-19 18:23:19,2.89,0.36,1.16,0.33,-12.44,0.38,3.76,0.35
2022-02-19 18:28:19,2.60,0.36,1.45,0.33,-12.44,0.38,3.76,0.35
2022-02-19 18:33:20,2.89,0.36,1.45,0.33,-12.15,0.38,3.76,0.35
2022-02-19 18:38:20,2.89,0.36,1.16,0.33,-12.44,0.38,3.76,0.35
2022-02-19 18:43:20,2.60,0.36,1.45,0.33,-12.15,0.38,3.76,0.35
2022-02-19 18:48:20,2.89,0.36,1.16,0.33,-12.44,0.38,3.76,0.35
2022-02-19 18:53:21,2.89,0.36,1.16,0.33,-12.15,0.38,3.76,0.36
2022-02-19 18:58:21,2.89,0.36,1.16,0.33,-12.15,0.37,3.76,0.36
2022-02-19 19:03:22,2.89,0.36,1.16,0.33,-12.15,0.38,3.47,0.36
2022-02-19 19:08:22,3.18,0.35,1.16,0.33,-11.86,0.37,3.18,0.36
2022-02-19 19:13:22,2.89,0.35,1.16,0.33,-11.86,0.38,3.76,0.36
2022-02-19 19:18:22,2.89,0.36,1.16,0.33,-11.86,0.38,3.76,0.36
2022-02-19 19:23:23,2.89,0.36,1.45,0.33,-11.86,0.38,3.76,0.35
2022-02-19 19:28:23,2.60,0.36,1.45,0.33,-11.86,0.38,3.76,0.35
2022-02-19 19:33:23,2.89,0.36,1.16,0.33,-11.86,0.38,3.76,0.36
2022-02-19 19:38:24,2.89,0.36,1.45,0.33,-11.86,0.38,3.76,0.36
2022-02-19 19:43:24,2.89,0.36,1.16,0.33,-11.86,0.38,4.05,0.36
2022-02-19 19:48:24,2.89,0.36,1.16,0.34,-11.86,0.38,3.76,0.36
2022-02-19 19:53:24,2.89,0.36,1.16,0.34,-11.86,0.38,3.76,0.36
2022-02-19 19:58:25,2.89,0.36,1.45,0.34,-11.28,0.38,3.76,0.36
2022-02-19 20:03:25,2.89,0.36,1.16,0.34,-11.57,0.37,3.76,0.36
2022-02-19 20:08:25,2.89,0.36,1.45,0.34,-11.28,0.37,4.05,0.36
2022-02-19 20:13:25,2.89,0.36,1.45,0.34,-11.28,0.37,3.76,0.36
2022-02-19 20:18:25,2.89,0.36,1.45,0.34,-10.99,0.37,4.05,0.36
2022-02-19 20:23:25,2.89,0.36,1.45,0.34,-10.99,0.36,4.05,0.36
2022-02-19 20:28:26,2.89,0.36,1.16,0.34,-10.99,0.36,4.05,0.36
2022-02-19 20:33:26,2.89,0.36,1.16,0.34,-10.70,0.36,4.05,0.36
2022-02-19 20:38:26,2.60,0.36,1.45,0.34,-10.70,0.35,4.05,0.36
2022-02-19 20:43:27,2.89,0.36,1.16,0.34,-10.70,0.35,3.76,0.36
2022-02-19 20:48:28,2.89,0.36,1.45,0.33,-10.41,0.35,4.05,0.36
2022-02-19 20:53:27,2.89,0.36,1.16,0.34,-10.70,0.35,3.76,0.36
2022-02-19 20:58:28,2.60,0.36,1.45,0.33,-10.41,0.35,4.05,0.36
2022-02-19 21:03:29,2.60,0.36,1.45,0.33,-10.12,0.35,4.05,0.36
2022-02-19 21:08:29,2.89,0.36,1.16,0.34,-10.12,0.35,4.05,0.36
2022-02-19 21:13:29,2.89,0.36,1.16,0.33,-10.12,0.34,3.76,0.36
2022-02-19 21:18:30,2.89,0.36,1.16,0.33,-9.83,0.34,3.76,0.36
2022-02-19 21:23:30,2.89,0.36,1.45,0.33,-9.83,0.34,4.05,0.36
2022-02-19 21:28:31,2.89,0.36,1.16,0.33,-9.83,0.33,3.76,0.36
2022-02-19 21:33:32,2.89,0.36,1.16,0.33,-9.83,0.33,3.47,0.36
2022-02-19 21:38:32,2.60,0.36,1.45,0.33,-9.54,0.33,3.76,0.36
2022-02-19 21:43:32,2.60,0.36,1.16,0.34,-9.54,0.33,3.76,0.36
2022-02-19 21:48:33,2.89,0.36,1.16,0.34,-9.54,0.33,3.47,0.36
2022-02-19 21:53:33,2.89,0.36,1.16,0.34,-9.54,0.32,3.47,0.36
2022-02-19 21:58:33,2.89,0.36,1.16,0.34,-9.26,0.33,3.76,0.36
2022-02-19 22:03:33,2.89,0.36,1.16,0.34,-9.54,0.32,3.47,0.36
2022-02-19 22:08:34,2.89,0.36,1.45,0.34,-9.26,0.32,3.47,0.36
2022-02-19 22:13:34,2.60,0.36,1.16,0.34,-9.26,0.32,3.76,0.36
2022-02-19 22:18:34,2.89,0.36,1.16,0.34,-9.26,0.31,3.47,0.36
2022-02-19 22:23:34,2.89,0.36,1.16,0.34,-8.97,0.31,3.76,0.37
2022-02-19 22:28:35,2.60,0.37,1.16,0.34,-8.97,0.31,3.76,0.37
2022-02-19 22:33:35,2.89,0.37,1.16,0.34,-8.68,0.31,3.76,0.37
2022-02-19 22:38:35,2.60,0.37,1.16,0.34,-8.97,0.31,3.76,0.37
2022-02-19 22:43:35,2.60,0.37,1.16,0.34,-8.97,0.31,3.76,0.37
2022-02-19 22:48:35,2.60,0.37,1.16,0.34,-8.68,0.31,3.76,0.37
2022-02-19 22:53:36,2.60,0.37,1.45,0.34,-8.68,0.31,3.76,0.37
2022-02-19 22:58:36,2.60,0.37,1.16,0.34,-8.39,0.31,3.76,0.38
2022-02-19 23:03:37,2.60,0.38,1.16,0.35,-8.39,0.31,4.05,0.38
2022-02-19 23:08:38,2.60,0.38,1.16,0.35,-8.39,0.31,3.76,0.38
2022-02-19 23:13:38,2.89,0.38,1.45,0.35,-8.39,0.31,3.76,0.38
2022-02-19 23:18:39,2.60,0.38,1.16,0.35,-8.39,0.31,3.76,0.38
2022-02-19 23:23:39,2.60,0.38,1.16,0.35,-8.10,0.31,3.76,0.38
