Timestamp,MON1 CL DDM (?A),Status,MON1 CL SDM (%),Status,MON1 CL RF (V),Status,MON1 DS DDM (?A),Status,MON1 DS SDM (%),Status,MON1 DS RF (V),Status,MON1 NF DDM (?A),Status,MON1 NF SDM (%),Status,MON1 NF RF (V),Status,MON1 CLR DDM (?A),Status,MON1 CLR SDM (%),Status,MON1 CLR RF (V),Status,MON1 DIFF FREQ (kHz),Status,MON1 TEST DDM (?A),Status,MON1 TEST SDM (%),Status,MON1 TEST RF (V),Status,MON1 SELF TEST (),Status,MON2 CL DDM (?A),Status,MON2 CL SDM (%),Status,MON2 CL RF (V),Status,MON2 DS DDM (?A),Status,MON2 DS SDM (%),Status,MON2 DS RF (V),Status,MON2 NF DDM (?A),Status,MON2 NF SDM (%),Status,MON2 NF RF (V),Status,MON2 CLR DDM (?A),Status,MON2 CLR SDM (%),Status,MON2 CLR RF (V),Status,MON2 DIFF FREQ (kHz),Status,MON2 TEST DDM (?A),Status,MON2 TEST SDM (%),Status,MON2 TEST RF (V),Status,MON2 SELF TEST (),Status
"2022-02-10 00:17:11,1"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,00", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,24", ," 3,14", ,"-1,45", ,"79,43", ," 3,08", ,"15,00", ,"-65,08",a,"56,39",a," 2,20", ," 0,00", 
"2022-02-10 00:22:11,8"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,04", ,"-48,30",a,"65,19", ," 1,76",a," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,09",a," 1,53",a," 0,00", 
"2022-02-10 00:27:12,4"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,11", ,"-14,46", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-59,58",a,"54,83",a," 1,53",a," 0,00", 
"2022-02-10 00:32:12,5"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,02", ,"-7,52", ,"77,27", ," 2,53", ," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,24", ," 3,14", ,"-1,45", ,"79,43", ," 3,08", ,"15,00", ,"-60,74",a,"54,09",a," 1,53",a," 0,00", 
"2022-02-10 00:37:12,9"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,17", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,00", ,"-61,90",a,"54,02",a," 1,67",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,08", ,"-14,46", ,"80,24", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,21", ," 3,05", ," 0,00", 
"2022-02-10 00:42:13,6"," 0,00", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,36", ," 3,10", ,"15,04", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-15,04", ,"80,21", ," 3,15", ,"-1,74", ,"79,43", ," 3,08", ,"15,02", ,"-29,50",a,"60,16",a," 2,77", ," 0,00", 
"2022-02-10 00:47:13,7"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,24", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,04", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,45", ,"79,43", ," 3,08", ,"15,00", ," 2,31", ,"79,70", ," 3,05", ," 0,00", 
"2022-02-10 00:52:14,3"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,02", ,"-61,32",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-64,79",a,"55,14",a," 2,01", ," 0,00", 
"2022-02-10 00:57:14,7"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,10", ,"15,04", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-1,45", ,"80,07", ," 2,96", ," 0,00", 
"2022-02-10 01:02:14,8"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-0,87", ,"79,33", ," 3,10", ,"15,00", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-59,87",a,"61,31",a," 1,53",a," 0,00", 
"2022-02-10 01:07:15,4"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,17", ," 3,12", ,"-14,17", ,"80,11", ," 3,17", ,"-1,16", ,"79,36", ," 3,10", ,"15,04", ,"-8,68", ,"75,96", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,45", ,"79,43", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 01:12:15,8"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-46,86",a,"58,21",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 01:17:16,5"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 01:22:16,9"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,00", ,"-61,32",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-4,34", ,"78,93", ," 3,05", ," 0,00", 
"2022-02-10 01:27:17,5"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-60,16",a,"54,33",a," 1,82",a," 0,00", 
"2022-02-10 01:32:18,2"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-19,09", ,"71,54", ," 2,15", ," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 01:37:18,6"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ,"-62,76",a,"54,63",a," 2,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 01:42:19,2"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-0,87", ,"79,33", ," 3,10", ,"15,04", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-33,26",a,"68,23", ," 3,05", ," 0,00", 
"2022-02-10 01:47:19,9"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-0,87", ,"79,36", ," 3,10", ,"15,04", ,"-55,53",a,"54,16",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,46", ,"80,21", ," 3,14", ,"-1,16", ,"79,43", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 01:52:20,2"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-0,87", ,"79,33", ," 3,10", ,"15,00", ,"-24,58",a,"71,91", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,45", ,"79,43", ," 3,08", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 01:57:20,9"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,00", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 02:02:21,3"," 0,29", ,"80,24", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,02", ,"-63,34",a,"54,23",a," 1,53",a," 0,00", 
"2022-02-10 02:07:21,7"," 0,29", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ,"-61,32",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-8,68", ,"76,09", ," 3,05", ," 0,00", 
"2022-02-10 02:12:22,3"," 0,29", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 02:17:23,0"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-4,92", ,"75,62", ," 2,43", ," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 02:22:23,4"," 0,29", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ,"-63,63",a,"53,69",a," 1,77",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 02:27:23,8"," 0,00", ,"80,24", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 02:32:24,4"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,46", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-13,88", ,"71,97", ," 2,10", ," 0,00", 
"2022-02-10 02:37:24,8"," 0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,08", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-58,42",a,"55,34",a," 2,10", ," 0,00", 
"2022-02-10 02:42:25,1"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,00", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-14,75", ,"80,21", ," 3,15", ,"-1,45", ,"79,43", ," 3,08", ,"15,00", ,"-2,89", ,"78,99", ," 2,86", ," 0,00", 
"2022-02-10 02:47:25,5"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-56,98",a,"53,58",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,31", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 02:52:25,9"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-15,04", ,"80,11", ," 3,18", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ,"-3,18", ,"76,16", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"14,98", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 02:57:26,5"," 0,00", ,"80,17", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-15,04", ,"80,14", ," 3,18", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,69",a," 1,57",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 03:02:26,4"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-15,04", ,"80,11", ," 3,18", ,"-1,16", ,"79,33", ," 3,11", ,"15,00", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-15,04", ,"80,24", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-67,97",a,"54,97",a," 2,01", ," 0,00", 
"2022-02-10 03:07:27,0"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,24", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-25,74",a,"68,36", ," 1,96",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,31", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,43", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 03:12:27,4"," 0,00", ,"80,17", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ,"-63,05",a,"55,91",a," 2,24", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 03:17:28,1"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,24", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,09", ,"-14,75", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,02", ,"-28,06",a,"71,97", ," 3,05", ," 0,00", 
"2022-02-10 03:22:28,2"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,24", ," 3,12", ,"-14,75", ,"80,11", ," 3,18", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,65",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 03:27:28,3"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,18", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-39,62",a,"63,40",a," 2,91", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 03:32:28,6"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ,"-17,35", ,"70,83", ," 2,05", ," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 03:37:29,0"," 0,00", ,"80,17", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ,"-57,85",a,"54,77",a," 2,15", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 03:42:29,4"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-15,04", ,"80,14", ," 3,18", ,"-1,45", ,"79,33", ," 3,11", ,"15,06", ,"-1,74", ,"78,76", ," 2,81", ," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 03:47:30,1"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-15,04", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-15,04", ,"80,21", ," 3,15", ,"-1,45", ,"79,40", ," 3,08", ,"15,02", ,"-35,00",a,"63,51",a," 1,72",a," 0,00", 
"2022-02-10 03:52:30,7"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,24", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-15,04", ,"73,26", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,15", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 03:57:31,1"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-14,75", ,"80,14", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,00", ,"-33,26",a,"59,93",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 04:02:31,2"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ,"-61,32",a,"53,65",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,45", ,"79,40", ," 3,08", ,"15,00", ,"-57,56",a,"54,39",a," 1,72",a," 0,00", 
"2022-02-10 04:07:31,6"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,02", ," 0,00", ,"79,97", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,46", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 04:12:31,9"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,16", ,"79,33", ," 3,11", ,"15,04", ,"-59,29",a,"54,66",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,31", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 04:17:32,6"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,46", ,"80,14", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ," 0,00", ,"80,04", ," 3,00", ," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,02", ,"-60,74",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 04:22:33,0"," 0,00", ,"80,17", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-14,46", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-61,32",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 04:27:32,8"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-14,75", ,"80,11", ," 3,17", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-14,75", ,"80,21", ," 3,14", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ,"-57,85",a,"54,16",a," 1,62",a," 0,00", 
